NAME,Revenue_2015,Revenue_2016,Revenue_2017,Revenue_2018,Revenue_2019,Employees_2017,Employees_2018,Employees_2019,Employees_2020,Revenue_2020
ELLN,15000.0,15000.0,15000.0,40000.0,354456.2414814852,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,779678.2700027309
VUXO,1761587.4924460482,87689.91721452144,75000.0,15000.0,-626637.3714055712,1.2989928703967157,0.0,2.0,0.7144740364733928,-468401.8505317323
YROR,15000.0,15000.0,75000.0,15000.0,284126.1742423539,1.2989928703967157,0.0,2.0,0.7144740364733928,759013.3914529778
UWZV,2623074.590848565,1260959.8940065233,854002.8303530895,15000.0,-513545.15494772117,1.499624688915253,0.0,1.0,0.0,-242366.93279114296
QZKU,75000.0,4214751.838641179,7891852.287312671,13647456.24242186,17145296.97504493,10.012331424867291,6.692242655810938,7.0,3.542878204400533,19117886.95328565
XNXD,1934268.760810635,15000.0,75000.0,1216678.832388257,788005.1340277526,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,664458.9550099203
HCDO,1716057.2389535368,17818.412571085675,40000.0,75000.0,-564915.4255876311,1.2989928703967157,0.0,2.0,0.7144740364733928,-419629.1632971928
PRQQ,15000.0,3239858.0,3533041.954201573,4000000.0,6331869.490211319,45.0,64.0,69.0,84.40448715276165,7548753.177537972
RTGJ,75000.0,4214751.838641179,7891852.287312671,13647456.24242186,17145296.97504493,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,19118282.02904335
SYRZ,3349.0,12139.0,40928.0,955810.8891850429,1545023.2293235303,10.012331424867291,6.692242655810938,7.0,3.542878204400533,1784631.4592838325
TQCH,1865663.8164806184,15000.0,2105859.105756256,6205595.33006534,6110113.801434573,10.012331424867291,6.692242655810938,7.0,3.542878204400533,6348413.347621851
LYZH,1702279.760707439,7893.3277681511245,15000.0,15000.0,-629542.3710181132,1.2989928703967157,0.0,2.0,0.7144740364733928,-483951.2170670313
GSYF,2183298.6473946422,223613.85332359164,1036578.0,2940039.9902968416,2503698.4834048473,22.61431156745953,16.267638706413067,13.0,6.8956086154051786,2591496.298589607
NVEL,1750653.4158010588,64366.423081468616,75000.0,75000.0,-563220.8424803147,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,-410965.95799682033
HSCE,2152214.4475816437,75000.0,1366717.6683483545,4000000.0,3569943.856155217,29.0,50.0,69.0,79.0,3677289.112747604
IZWA,1381102.7511772406,-705063.6495719517,40000.0,1919813.4792383013,1378944.4940759055,14.212991472398038,9.884041339344982,9.0,4.660455008068751,1352766.8940417808
YYCI,1722435.4503297806,31423.78414870001,40000.0,40000.0,-601908.4007940305,1.499624688915253,0.0,1.0,0.0,-453118.426935636
GCBM,2623074.590848565,1260959.8940065233,854002.8303530895,15000.0,-513545.15494772117,43.61761180511329,32.226632124083295,23.0,12.483492633746245,-246779.9854733647
UQLC,1790121.4115821985,-231555.33324467042,548129.0,2440000.2351547116,1952427.0712988875,16.313321496163397,11.479940681111996,10.0,5.219243409902862,1984567.8876404972
KDMB,1360978.9902619538,-728360.3083105437,15000.0,1894220.2363847923,1350729.0912341566,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,1322799.1147426814
URCG,2623074.590848565,1260959.8940065233,854002.8303530895,15000.0,-513545.15494772117,0.9872985124877305,2.0,6.241636966038785,6.707444210764078,-244738.08848719776
ZQOW,2623074.590848565,1260959.8940065233,854002.8303530895,15000.0,-513545.15494772117,10.012331424867291,6.692242655810938,7.0,3.542878204400533,-243619.37941176654
ZMTF,2639760.826680093,1279811.5618437573,875567.945470623,40000.0,-486137.9513637689,33.11596168628642,24.24713541524818,18.0,9.689550624575704,-216121.14965741395
EJYX,2639760.826680093,1279811.5618437573,875567.945470623,40000.0,-486137.9513637689,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,-213355.61935351556
HFYT,2623074.590848565,1260959.8940065233,854002.8303530895,15000.0,-513545.15494772117,10.012331424867291,6.692242655810938,7.0,3.542878204400533,-243619.37941176654
CGJE,2623074.590848565,1260959.8940065233,854002.8303530895,15000.0,-513545.15494772117,0.0,0.3116772134207553,3.0,5.0,-244134.48807863204
YCAS,2623074.590848565,1260959.8940065233,854002.8303530895,15000.0,-513545.15494772117,1.2989928703967157,0.0,2.0,0.7144740364733928,-242619.50726333144
UPWT,2623074.590848565,1260959.8940065233,854002.8303530895,15000.0,-513545.15494772117,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,-243224.30365406675
IMXW,2613595.4739973894,1250250.6385415457,841752.1197571197,798.0,-529114.6391596925,167.0,333.0,512.0,620.3897419135552,-478537.1513750381
DSBX,76651530.0,156289897.0,90045706.0,129802360.0,86731329.0,81.94676780874079,94.0,100.0,109.0,30088895.042075094
PPCD,1472945.9860937388,-598739.5628217165,154098.0,2036618.9921622837,1507717.3354134152,12.112661448632664,8.288141997577961,8.0,4.101666606234643,1494876.7582088904
DTJO,2338975.189590541,560500.0,2648007.684521258,6693793.424540116,6650730.587467647,1.499624688915253,0.0,1.0,0.0,6950963.98691055
ZPUV,2538956.0,1817912.0,1112550.0,1372915.1627224565,1669268.9630115104,7.912001401101916,5.096343314043917,6.0,2.9840898025664266,1689699.0455583343
TMKO,227267308.0,287744794.0,308995869.0,323000717.0,339208208.0,76.0,82.0,90.0,94.0,368129806.55784607
QSIZ,48934079.0,46333856.0,55087253.0,46136564.0,57380839.0,33.11596168628642,24.24713541524818,18.0,9.689550624575704,71726882.19085477
CBSR,49971496.0,48476587.0,50792098.54300499,51316818.785595655,52706055.13827969,97.27149558549988,107.0,115.0,119.0,57249298.75855315
ERTI,7039055.8110470865,4576898.656533113,4632441.3175881505,3762908.5675241356,1693000.0,35.9801504269426,27.897853335719034,23.480825771229156,15.0,1953956.7431347622
IYOM,86343.0,145342.0,71690.0,68081.0,24013.0,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,312401.82247547846
HCOD,1027918.0,1053869.0,2749203.9344243924,5971366.677123768,6827659.016273704,36.641065536910475,26.462959729044968,20.186978656626167,10.0,7455307.491923039
AOUG,15000000.0,16662018.802994687,19395746.777420964,22933667.97321094,25278995.477772616,57.0,60.0,48.0,51.71376582302025,27704185.496823877
VFFV,280000.0,280000.0,1968457.1372634748,5242821.202802957,6063549.310286823,1.2989928703967157,0.0,2.0,0.7144740364733928,6621082.648467976
OUBN,200000.0,4319000.305679324,7988199.812355464,13725230.210016422,17213418.40304099,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,19190534.235975493
WCFJ,150000.0,150000.0,1837023.3239598158,5119453.880052967,5936514.6943121515,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,6482072.741118037
DXBL,85000000.0,61600000.0,70000000.0,79712910.75468248,70494645.86939767,320.94321146714606,315.0,310.0,288.0,73134479.474099
DXBD,2079494.261939823,427149.3758369145,510000.0,630000.0,44443.29726923746,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,236955.02179119148
NAGW,16744231.0,23120882.0,26623843.0,28248829.0,30336216.0,78.0,53.0,44.0,19.378963544568037,34115147.833896816
AXKW,4267994.0,16198560.0,14813816.0,42177724.0,58999323.450811,79.0,112.0,132.0,155.66103511258166,55665545.38655268
HJAS,1741834.3285280927,900000.0,1000000.0,800000.0,1000000.0,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,1569733.948854892
YDGA,2168801.4777823063,300000.0,300000.0,1373489.1738186341,984941.7392583408,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,875092.206803069
IPQS,320000.0,400000.0,2084671.1452488415,5338694.741075345,6205144.530327719,24.714641591224908,17.86353804818009,14.0,7.454397017239286,6784953.740209916
XYNY,233861.0,302501.0,400000.0,420000.0,755642.5544314325,1.499624688915253,0.0,1.0,0.0,1263201.6747645794
UOUM,15454725.0,20493273.0,20200000.0,19807860.017025113,23950014.41798088,37.16979762488486,25.31504484370577,17.551900964943798,6.0,26601838.394964032
YKOT,250000.0,250000.0,1938126.2572703229,5214351.820629883,6034233.629677284,39.41695175758251,29.03483344054924,21.0,11.365915830078038,6585332.019360707
DYDS,2679868.083738485,900000.0,900000.0,1950085.8098164499,1634647.8773158449,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,1586571.2166108687
DAPE,148072.0,282486.0,1962385.6818824154,5214930.511001939,6106861.457179693,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,6687698.145485442
DPTM,187122988.0,160210479.9311833,152064737.9515701,130027169.50112164,119081105.34582053,18.413651519928784,13.075840022879023,11.0,5.7780318117369625,126938543.7811361
HUCO,500000.0,500000.0,800000.0,1958105.9053015069,2559104.3011972033,37.16979762488486,25.31504484370577,17.551900964943798,6.0,2911338.247736152
XKKA,688068.0,243540.0,650899.0,1961557.1733050572,2314972.4047657065,35.9801504269426,27.897853335719034,23.480825771229156,15.0,2589869.371553171
ISLG,2069565.141285077,250000.0,2339415.322089484,6415909.816227713,6343010.125390163,1.2989928703967157,0.0,2.0,0.7144740364733928,6608450.937968269
YNDL,3147022.3959585493,1852902.2640956752,1531147.445043651,800000.0,347041.03758836805,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,688449.6939873437
JPRI,55000.0,4198072.083915082,7876436.683305833,13635012.407606741,17134397.546565574,70.0,69.0,63.0,59.0,19086753.500465393
QHZC,1804770.8845131542,138424.70170121343,128150.0,66326.0,-569815.4131884992,37.69852971285922,24.167129958366562,14.916823273261423,2.0,-405601.1914748885
BPUQ,4736.0,14227.0,1699146.6585877591,4988472.15078004,5806725.510883206,35.71578438295536,28.4718107783886,24.798364617070327,17.0,6336510.550974134
FNUX,500000.0,510000.0,2200355.1948792343,5458835.96732737,6291344.423826965,1.499624688915253,0.0,1.0,0.0,6871344.396764153
AHED,2421785.090002682,1474584.7464356753,1013111.637829791,220000.0,215000.0,1.499624688915253,0.0,1.0,0.0,609826.96339379
TIVI,350000.0,451119.0,450000.0,1316935.1839716895,1974551.0119316238,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,2256798.031119402
KHOZ,650000.0,660000.0,700000.0,378044.0,273225.0,16.313321496163397,11.479940681111996,10.0,5.219243409902862,739627.683854848
LVBI,28705.0,4176142.3763889316,7856169.017937824,13618651.875783542,17120067.522972308,37.830712734852824,23.88015123703177,14.258053850340836,1.0,19092099.7216182
PXEL,2331709.237318531,1387894.040900112,910430.9723259892,100000.0,100000.0,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,486845.69711127016
UWUK,1243.0,1526.0,1686893.679857723,4978491.422644697,5791513.558428404,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,6323711.583436355
OCLH,452567.0,620000.0,930378.0,1096177.0,1400890.0,29.0,53.0,62.0,75.0,1969743.3042400717
CAHN,1841060.4742131096,166638.47411900066,191339.0,209934.0,-414970.66474824655,1.2989928703967157,0.0,2.0,0.7144740364733928,-250325.27453995647
QJJI,184000.0,250000.0,1933910.9098808523,5199498.528533465,6054307.94019955,37.69852971285922,24.167129958366562,14.916823273261423,2.0,6620251.052668874
CTFI,1741480.6927706567,36236.05856937275,86000.0,185000.0,-446424.6228550455,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,-301930.53865533567
ZDKE,50000.0,50000.0,100000.0,200000.0,524183.1302507999,1.2989928703967157,0.0,2.0,0.7144740364733928,960392.2082913553
FUID,50000.0,50000.0,100000.0,200000.0,524183.1302507999,1.2989928703967157,0.0,2.0,0.7144740364733928,960392.2082913553
VGTA,50000.0,4193902.1452335585,7872582.782304124,13631901.44890296,17131672.689445734,0.9872985124877305,2.0,6.241636966038785,6.707444210764078,19102357.310399584
DGLK,53000.0,100000.0,1783470.0190120623,5061427.565392823,5901950.568971204,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,6451272.813199758
GBSE,6354443.043869477,3713415.7271044687,3644744.645629162,2585417.629365448,300000.0,12.112661448632664,8.288141997577961,8.0,4.101666606234643,439538.537995987
DWCN,2367997.126383178,1424518.8101086088,953339.5015783174,150000.0,150000.0,28.91530163875565,21.05533673171413,16.0,8.571973820907502,538116.6986023339
ALSZ,42341.0,659347.0,768656.0,1680665.6284948941,2617474.302484826,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,3047097.8376255147
DTLS,1670884.9083573762,-369591.7637362259,400000.0,2288356.1763288183,1785246.294997075,37.830712734852824,23.88015123703177,14.258053850340836,1.0,1801820.1777755632
ZEBX,17109.0,4166471.4545987425,7847231.0507346615,13611436.940357737,17113748.034339983,14.212991472398038,9.884041339344982,9.0,4.660455008068751,19084121.342758656
UNMA,2093300.139380865,464384.1815508008,500000.0,500000.0,-93443.34867090831,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,108700.17033084601
HSZX,1349475.4435723396,-741677.6103118723,709.0,1879590.1150400126,1334600.0383536993,23.051987996860746,49.0,70.0,92.0,1273022.2058737
IFMX,300000.0,95000.0,120000.0,120000.0,308154.3451399083,35.21629171005178,25.8430347570152,19.0,10.248339026409818,719209.1167579673
XKEM,979273.0,1296054.0,2066047.0,2498086.0,2423687.0,33.11596168628642,24.24713541524818,18.0,9.689550624575704,3125209.9843733814
RFSM,5134631.598134843,1947927.0,4523425.0,10089014.0,9085591.0,144.00289933144947,205.0,273.0,307.0,8862797.600294806
DFPX,2151044.3623300535,119612.0,69800.0,815092.6303352932,92279.0,37.830712734852824,23.88015123703177,14.258053850340836,1.0,-53217.1298790687
EGLN,1670884.9083573762,-369591.7637362259,400000.0,2288356.1763288183,1785246.294997075,0.422540337219516,15.0,30.0,42.0,1787326.2244181528
AJBZ,6696.0,50000.0,1733154.61181062,5014810.379461766,5851966.939899393,132.98821536982214,138.58662591418886,143.0,141.59043914888238,6346800.096821251
ZXJF,2813297.6793279825,1475868.9073509881,1099845.1426929717,300000.0,-201103.03409066948,1.499624688915253,0.0,1.0,0.0,95884.13641624787
BPWM,42000.0,220000.0,600000.0,600000.0,898403.8107558214,12.112661448632664,8.288141997577961,8.0,4.101666606234643,1563568.8126503238
XBSW,1509894.8210350787,-555965.0336449627,200000.0,2083610.2335007535,1559523.0722630923,36.905431580897705,25.889002286375398,18.869439810784993,8.0,1550590.4490325472
SPAE,2638562.8159776223,1577709.396414863,1164516.7178194544,406000.0,264000.0,35.31923531697463,29.33274694239303,26.774672885832118,20.0,633290.7941928501
IBSK,1872122.5175102476,-136625.1763503065,650000.0,2544288.6048639026,2067400.3234145574,31.015631662521024,22.65123607348115,17.0,9.130762222741605,2109889.802599606
KTGU,2261451.3911081282,1332180.8854315744,841140.2812786083,18000.0,36000.0,37.301980646878455,25.028066122370976,16.893131542023205,5.0,420396.9162850474
ESUB,1227883.4625665091,2553360.7148288647,1673044.9208242537,800000.0,3500000.0,16.313321496163397,11.479940681111996,10.0,5.219243409902862,4550487.268655601
XGME,1258313.6625381573,5000.0,87000.0,352000.0,300000.0,7.912001401101916,5.096343314043917,6.0,2.9840898025664266,584581.7177140345
VAXJ,2335168.4148489637,746749.6581173881,800000.0,800000.0,238164.29401808418,20.513981543694168,14.67173936464605,12.0,6.336820213571066,474279.9930893786
SHOP,1471268.4263369092,300000.0,600000.0,1200000.0,1300000.0,33.11596168628642,24.24713541524818,18.0,9.689550624575704,1666806.1054184064
FSVZ,1715217.655339119,28000.0,46000.0,45000.0,-598207.5765005248,1.499624688915253,0.0,1.0,0.0,-444058.44970593846
SORV,1004805.9082302945,173727.57948156947,145076.0,496593.0,1000000.0,10.012331424867291,6.692242655810938,7.0,3.542878204400533,1368803.7954336924
UEBT,2669328.83657356,1313216.717251334,913781.3294588913,84300.0,-437572.38661300635,36.641065536910475,26.462959729044968,20.186978656626167,10.0,-163653.62548516627
MCIS,-2237425.6064294605,622970.10977665,114150.0,1197348.0,6426846.0,22.163081790780772,30.094284612573816,40.0,45.0,7722681.031494573
VVIS,1186939.5648022608,125312.10504666634,10000.0,14159.0,137459.0,37.16979762488486,25.31504484370577,17.551900964943798,6.0,446923.314869281
XETI,2086084.7778347125,1444204.886521708,895954.7957948968,57955.0,418283.0,7.451682776319295,17.0,25.0,34.0,873334.1717379685
UROX,1436233.5586201467,1750516.2103499915,1000372.382862468,100000.0,1600000.0,34.26177114102593,31.62857671307146,32.04482826919687,28.0,2320257.2065424807
QKLZ,1034540.4684460902,13116.0,42056.0,150544.0,320975.0,29.26141916946071,31.0,33.0,34.0,681347.1982970808
HRMY,-1062602.6011999487,352977.394124442,131271.0,1211992.0,4679000.0,0.0,37.0,73.0,115.0,5571000.564732169
SUZT,-236696.08358576102,2357415.723783467,1104401.54025362,31262.0,4250000.0,64.65988215958095,84.99085827465865,103.0,117.0,5554752.484201165
NLDO,1572491.3739839767,-627358.5198995793,111.0,1484891.8538666884,677542.0,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,631932.2145607593
BRIC,1361779.110995946,-727434.0331590971,15994.0,1895237.8237206475,1351850.9356511442,36.905431580897705,25.889002286375398,18.869439810784993,8.0,1321728.2471447168
KLAV,1671541.4997153045,-54746.38459838391,11239.0,163274.0,-473007.42591276846,36.508882514916905,26.749938450379783,20.845748079546762,11.0,-345618.0273810928
DFRW,2245284.830458785,1590089.510099635,1070781.072579735,262899.0,605705.0,0.0,7.0,16.0,47.0,1066276.4340536643
WQSN,2666458.8040105384,1309974.2303833326,910072.1296586778,80000.0,-442286.4256294458,35.21629171005178,25.8430347570152,19.0,10.248339026409818,-168844.85326154192
OSNB,2700285.808737644,1348191.085489685,953789.7936295454,130681.0,-386725.44623591553,3.90275590926389,7.0,12.98871210673018,15.0,-110374.08308525872
HJJM,6329869.721285926,3682422.0828320803,3609292.5037785135,2543153.058720842,250000.0,1.2989928703967157,0.0,2.0,0.7144740364733928,386239.50557884376
RTBK,6747616.20520623,4209314.035462636,4211978.9152395,3261650.759679125,1100000.0,35.71578438295536,28.4718107783886,24.798364617070327,17.0,1306921.9136288492
CDAJ,2779925.2076649303,1438165.5716765253,1056714.912457908,250000.0,-255917.44125857297,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,35882.010588773
KTXA,2092154.4331171697,1414825.7899476201,870924.2421339113,31726.0,350000.0,35.9801504269426,27.897853335719034,23.480825771229156,15.0,800360.2744057622
AYQD,6209460.440626552,3530553.2258973974,3435577.0087103522,2336056.6625622804,5000.0,1.2989928703967157,0.0,2.0,0.7144740364733928,119206.93760114553
GKRU,2779925.2076649303,1438165.5716765253,1056714.912457908,250000.0,-255917.44125857297,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,35882.010588773
RXPJ,6231576.430951742,3558447.505742542,3467483.936375932,2374094.776142424,50000.0,37.31662173381714,27.438934098782216,20.0,10.807127428243938,164685.87122764727
BEBM,2259878.061842097,1347228.525443211,854370.4666614669,32040.0,69744.0,36.641065536910475,26.462959729044968,20.186978656626167,10.0,457838.8685757092
XCUA,2227177.651906121,1358376.694175208,855755.5160049179,30000.0,120000.0,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,522768.8964590362
LJRX,6401267.018585967,3772473.4963926068,3712297.992882725,2665951.923437327,395274.0,35.58360136096181,28.758789499723424,25.45713403999093,18.0,538467.2046095084
WTWL,6221747.101918323,3546050.0480335886,3453303.0796356746,2357188.9478845824,30000.0,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,146047.90031147448
SHBS,2679807.7926757596,1325055.5646531177,927324.2217527032,100000.0,-420360.6627622845,0.0,17.0,49.0,92.0,-174008.0522471582
YVXR,2130584.6826062487,1369481.7461715352,840048.5166924985,2710.0,221335.0,37.03761460289126,25.60202356504057,18.21067038786439,7.0,649774.7589410464
PBUR,6236491.09546845,3564646.234597018,3474574.36474606,2382547.6902713445,60000.0,37.830712734852824,23.88015123703177,14.258053850340836,1.0,179052.08770470723
ZVPM,2631259.523248644,1270207.0141140404,864580.9506205401,27263.0,-500101.3734457211,0.0,7.0,87.0,280.0,-326795.7381477577
FTYR,6215014.011530435,3537557.7895029574,3443589.192768599,2345608.4555279613,16300.0,35.187052294981086,29.619725663727863,27.433442308752724,21.0,124351.97585832071
EVIY,2713180.2643388174,1362758.900327588,970454.4519877722,150000.0,-365546.2555943808,36.905431580897705,25.889002286375398,18.869439810784993,8.0,-84970.83057393983
JZAH,6297511.570107913,3641609.6520542037,3562609.123389583,2487499.0720960265,184160.0,36.37669949292332,27.036917171714588,21.50451750246736,12.0,310489.0319502353
YFKA,6514169.640662534,3914874.4148749746,3875183.567658362,2860137.3385553793,625000.0,37.301980646878455,25.028066122370976,16.893131542023205,5.0,793447.8430967547
CNBX,6245174.816203026,3575598.768609997,3487102.442633244,2397483.144245736,77669.0,33.11596168628642,24.24713541524818,18.0,9.689550624575704,195238.18830524484
RKTD,6211917.772884902,3533652.590324632,3439122.2228954127,2340283.119626739,10000.0,37.301980646878455,25.028066122370976,16.893131542023205,5.0,123141.60103028722
QRCI,372000.0,478000.0,629471.0,581000.0,650000.0,12.112661448632664,8.288141997577961,8.0,4.101666606234643,1138560.2765078433
YLWX,1356954.2380788967,-733019.6400582622,10000.0,1889101.5878140908,1345086.0106658072,51.43851809463753,39.2994091737217,29.0,17.66002975312364,1310858.1279255543
VOJK,2214640.9924043408,1363453.4045475028,857014.695752426,30000.0,141000.0,33.11596168628642,24.24713541524818,18.0,9.689550624575704,545797.7004296326
PADB,14999.0,110588.0,151585.0,280000.0,672504.3250708801,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,1118018.8832300836
DYAU,6417764.0,22992766.0,20586500.0,24264867.0,23010379.0,60.0,65.0,66.0,68.36331965771302,21565771.320071813
IJZN,2215854.973885266,477744.0,835671.0,1600000.0,1085321.6290649222,36.24451647092976,27.32389589304941,22.16328692538796,13.0,1255213.9158389787
CFCK,250000.0,250000.0,1938126.2572703229,5214351.820629883,6034233.629677284,1.499624688915253,0.0,1.0,0.0,6589349.996285229
LFOY,15449168.0,19624870.0,26211849.0,20591838.0,19644908.0,10.012331424867291,6.692242655810938,7.0,3.542878204400533,26481692.257294808
DWJQ,1000000.0,4986190.494723395,8604823.972629273,14222983.602621526,17649395.542215664,26.814971614990277,19.45943738994711,15.0,8.013185419073395,19649511.20124909
LHNH,185000.0,260000.0,1943446.3831133367,5206962.873668914,6066817.239716368,12.112661448632664,8.288141997577961,8.0,4.101666606234643,6634480.025025246
QENC,195228016.82937375,192500809.86041966,283000000.0,473000000.0,512989428.44677573,229.53864726640197,424.0,528.0,709.0,528585333.46532303
JTNZ,263000.0,4371541.533066546,8036758.964977024,13764428.289684063,17247751.602750987,24.714641591224908,17.86353804818009,14.0,7.454397017239286,19224874.410389837
AUGT,2746552.736001873,1400462.236002056,1013584.6822228397,200000.0,-310731.8484264768,1.499624688915253,0.0,1.0,0.0,-22800.449270555226
EFOY,1831670.9830107677,106959.0,310139.0,636735.0,21590.949187078746,35.71578438295536,28.4718107783886,24.798364617070327,17.0,187764.4002846341
YZDN,1323557.0752954236,250000.0,280000.0,530802.0,690000.0,12.112661448632664,8.288141997577961,8.0,4.101666606234643,1025238.2716194459
SIEA,5000.0,17000.0,1701789.9958587587,4990539.020522692,5810198.384916946,26.814971614990277,19.45943738994711,15.0,8.013185419073395,6343845.576310541
KVLY,5834.0,14655.0,36755.0,305299.0,331620.0,12.112661448632664,8.288141997577961,8.0,4.101666606234643,603319.6892595955
NACG,1227374.8458147699,28990.31191761291,29090.0,282387.0,314743.0,18.413651519928784,13.075840022879023,11.0,5.7780318117369625,580238.4650989957
EDYR,1152702.8697313168,-124265.03552179883,134815.0,1061855.0,1200000.0,35.21629171005178,25.8430347570152,19.0,10.248339026409818,1425970.6999210885
ABEM,2872344.2608908643,1542578.173226542,1176156.3216524844,388466.0,-104118.807200354,35.45141833896822,29.04576822105822,26.11590346291152,19.0,194162.93189747783
KMLP,1766001.8947354765,81472.28399104223,95081.0,99698.0,-536144.2303367241,35.31923531697463,29.33274694239303,26.774672885832118,20.0,-388362.0632635504
XTVG,8226313.987674198,7701822.121937787,8868676.0,10686536.0,11500000.0,386.21248867855866,394.0,405.0,388.0,12475070.687639944
GKCR,1376754.4089186657,-710097.5915921866,34598.0,1914283.2913225146,1372847.7098298604,12.112661448632664,8.288141997577961,8.0,4.101666606234643,1346245.555282923
XFWZ,2625076.939148348,1263222.094146991,856590.6441671932,18000.0,-510256.2905176466,1.2989928703967157,0.0,2.0,0.7144740364733928,-239058.96969272685
VHWI,1087667.0,90050.0,1840128.8156923417,5287076.15106129,5574500.77679881,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,5940386.55943479
CIDO,450000.0,-92206.78216338239,370000.0,1025236.0,1224189.0,1.499624688915253,0.0,1.0,0.0,1682371.1640731029
NWVD,2678128.825700812,1658167.8719492345,1248062.8779509992,500000.0,406000.0,1.499624688915253,0.0,1.0,0.0,799794.0598223248
YZVY,1606342.212488001,1592127.547362301,902095.9222239503,12798.0,1121839.0,0.0,3.0,18.0,44.0,1741177.1208059776
OSYW,13667403.0,15550649.247557733,18368607.39478547,22104537.126054216,24552768.193106685,81.40127252741046,93.0,107.0,111.0,26915068.470953856
JZWT,1670884.9083573762,-369591.7637362259,400000.0,2288356.1763288183,1785246.294997075,1.2989928703967157,0.0,2.0,0.7144740364733928,1801921.1143608724
BNJV,2299942.9781939974,434851.0,553615.0,1734814.645040935,1352011.416830638,1.499624688915253,0.0,1.0,0.0,1287926.9547222962
CAUX,1733930.7737777624,16317.992978424882,90898.0,252997.0,-374318.582764497,1.2989928703967157,0.0,2.0,0.7144740364733928,-234840.17971735215
TLUA,1200000.0,1200000.0,1210000.0,1210000.0,1220000.0,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,1630547.8660913869
JCMV,6236491.09546845,3564646.234597018,3474574.36474606,2382547.6902713445,60000.0,37.69852971285922,24.167129958366562,14.916823273261423,2.0,178698.5766472094
UHMN,1959535.1276727729,210457.21031522588,459659.0,1015212.0,449152.7531835855,20.513981543694168,14.67173936464605,12.0,6.336820213571066,593554.214207597
ODFU,6441085.139033902,3822694.9776987014,3769743.934494681,2734436.588418435,476293.0,36.905431580897705,25.889002286375398,18.869439810784993,8.0,630307.2605925896
RVJX,2661688.0,14513338.0,15886581.0,16064000.0,23374396.937850617,152.0,161.0,160.0,162.64157030038714,27423600.01380546
HNIG,165300000.0,135041000.0,111693000.0,134044000.0,133175000.0,35.21629171005178,25.8430347570152,19.0,10.248339026409818,119429099.99432965
XALF,135809388.0,145000000.0,150000000.0,167000000.0,198000000.0,509.44922016943883,771.0,1066.0,1211.0,212685224.27693424
HHUT,2552830.929654524,1585740.3050786993,1148919.9079282985,380000.0,350000.0,12.112661448632664,8.288141997577961,8.0,4.101666606234643,748689.9761982653
BDLE,1000000.0,1000000.0,2696398.257099117,5926086.374956728,6767125.644915753,26.814971614990277,19.45943738994711,15.0,8.013185419073395,7386147.913007164
MYFX,383808.0,500000.0,750000.0,750000.0,1068593.257100727,22.61431156745953,16.267638706413067,13.0,6.8956086154051786,1676507.345165873
IQKS,5000.0,4156372.697099818,7837897.673288709,13603902.820568908,17107148.975367136,1.2989928703967157,0.0,2.0,0.7144740364733928,19078536.210764244
XURV,2293314.7302607135,1382914.0577353744,895665.9982393626,80000.0,120000.0,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,514936.658235726
LSJW,1332969.6181660632,160063.13616727048,120000.0,250000.0,270000.0,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,555621.1651941271
VQNV,1366447.3942353479,2189332.2325452706,1379807.916846966,500000.0,2603181.0,36.11233344893616,27.61087461438421,22.822056348308553,14.0,3493645.9133778103
PHIL,2622012.3498357134,1680892.1945680939,1253699.2063446185,500000.0,500000.0,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,914733.5054816379
